,confidence_power,imputed pseudocluster,conf_bool,conf_scores
8_31_2091230,0.849,0.3545554367333092,True,0.05936818102110697
8_31_2091231,0.81,0.34937121724222464,True,0.04870982227125076
8_31_2091237,0.948,0.3282322018042222,True,0.0949704583111598
8_31_2091238,0.746,0.4322848055137752,True,0.0364744963863729
8_31_2091248,0.553,0.2805821991095987,True,0.007754010310904391
8_31_2091257,0.925,0.47148214675768124,True,0.07964551519792895
8_31_2091285,0.538,0.44182323679457386,True,0.004810096143617715
8_31_2091286,0.851,0.3617164579548615,True,0.05946831009973752
8_31_2091297,0.617,0.4563965985853323,True,0.01631718223622336
8_31_2091298,0.872,0.438409728773337,True,0.06374958724476176
8_31_2091300,0.893,0.4028171090243132,True,0.07044982054306215
8_31_2091303,0.579,0.29793064733953306,True,0.010979973233468887
8_31_2091307,0.834,0.25279020879104785,True,0.05478298972125717
8_31_2091311,0.738,0.36866729201467124,True,0.03482903849072383
8_31_2091312,0.206,0.5257684639557344,False,-0.04642089931577176
8_31_2091316,0.534,0.25597340258466933,True,0.004582684915349411
8_31_2091324,0.214,0.3999402306763185,False,-0.04478810642799602
8_31_2091336,0.636,0.4030197924245654,True,0.018760504461913574
8_31_2091339,0.493,0.3546126710424172,False,-0.0005260665915853835
8_31_2091345,0.849,0.44419288735918905,True,0.059398371244872794
8_31_2091351,0.681,0.6023301402319788,True,0.02600165707152735
8_31_2091352,0.746,0.4384588894300443,True,0.0364273771021677
8_31_2091359,0.936,0.43695110699950124,True,0.08465105127362027
8_31_2091360,0.529,0.2846098817343719,True,0.0036252764891218092
8_31_2091361,0.549,0.2650163201331314,True,0.006612054199217066
8_31_2091369,0.249,0.4872109626127775,False,-0.03773346047665105
8_31_2091386,0.538,0.2686885066904416,True,0.004751576975054461
8_31_2091390,0.889,0.3674439447540013,True,0.06932491035997035
8_31_2091403,0.903,0.2932061501308213,True,0.07362982185722466
8_31_2091406,0.89,0.44761052101642557,True,0.06988802222312585
8_31_2091419,0.97,0.368489662523505,True,0.11149971504553102
8_31_2091430,0.705,0.5561268503042665,True,0.02955078329667049
8_31_2091431,0.73,0.4537732957113953,True,0.033192778878949
8_31_2091443,0.91,0.3992798491619513,True,0.0755074451864226
8_31_2091456,0.773,0.4441788261983457,True,0.04023422925720044
8_31_2091464,0.086,0.39191453493162376,False,-0.07634749255585427
8_31_2091477,0.957,0.4103777979932792,True,0.0990370625750131
8_31_2091483,0.579,0.3896256493862668,True,0.010882592046200235
8_31_2091500,0.748,0.38666917300709325,True,0.03666470650021747
8_31_2091501,0.839,0.4257228685126616,True,0.056604984019940296
8_31_2091504,0.234,0.4530696345948565,False,-0.0407930683599349
8_31_2091530,0.373,0.40281251699779136,False,-0.01789885149117354
8_31_2091550,0.488,0.2825357183537253,False,-0.0018179085618921231
8_31_2091584,0.636,0.38790981051250895,True,0.01879107426528326
8_31_2091612,0.086,0.44504210895510116,False,-0.07620179472017652
8_31_2091633,0.647,0.35361856579518225,True,0.02032338545878909
8_31_2112090,0.762,0.2607237093517736,True,0.03833549058236818
8_31_2112181,0.725,0.31929635679208684,True,0.03212953548353403
8_31_2112182,0.725,0.4162667182398403,True,0.0319779833614533
8_31_2112186,0.697,0.4195378567957906,True,0.028520664758075243
8_31_2112234,0.503,0.46962946356040236,True,0.0004740991909881753
8_31_2112254,0.888,0.5312011671319515,True,0.06856634548350848
8_31_2112266,0.927,0.39387600457908756,True,0.08037624546748146
8_31_2112269,0.224,0.42131973042559756,False,-0.042139687181796726
8_31_2112280,0.757,0.4923255511351353,True,0.03763251935580225
8_31_2112282,0.639,0.32155731276471494,True,0.019025815376929378
8_31_2112284,0.567,0.5664551782864522,True,0.010059497402972517
8_31_2112289,0.331,0.352160519192264,False,-0.025573601607060237
8_31_2112292,0.81,0.3855247491931354,True,0.049125856566125226
8_31_2112293,0.983,0.4046880593128605,True,0.12364505275023718
8_31_2112294,0.464,0.3934141704813383,False,-0.004614557985721746
8_31_2112295,0.373,0.30668699450606074,False,-0.018691450168583756
8_31_2112311,0.647,0.42568595769897616,True,0.020251197807671817
8_31_2112313,0.875,0.4547333953207579,True,0.06547584915704285
8_31_2112318,0.914,0.3202137529572014,True,0.07715056492331385
8_31_2112327,0.888,0.2818390754005128,True,0.068927331753881
8_31_2112336,0.939,0.36927573381254153,True,0.0860208225417769
8_31_2112338,0.286,0.43209292803855887,False,-0.031619405057279115
8_31_2112345,0.388,0.23564185308617744,False,-0.015505342551337398
8_31_2112346,0.488,0.5053804484461996,False,-0.002114383303220446
8_31_2112354,0.744,0.34331058243960977,True,0.03553359964033165
8_31_2112358,0.659,0.2246889622193056,True,0.023237611241221146
8_31_2112370,0.875,0.40583850536519,True,0.06511729060526672
8_31_2112374,0.889,0.49764884977501184,True,0.06914097726018897
8_31_2112381,0.848,0.3889531921519457,True,0.05919335116752633
8_31_2112386,0.672,0.29724828810662696,True,0.02440734192246874
8_31_2112387,0.881,0.2687349435450734,True,0.0674461005194299
8_31_2112397,0.643,0.5616795536187893,True,0.019683372223635254
8_31_2112401,0.694,0.3546958297396028,True,0.027808296005815913
8_31_2112415,0.224,0.25453317216481136,False,-0.042176305054483
8_31_2112419,0.94,0.35069118295401464,True,0.08894689893124874
8_31_2112425,0.777,0.3770356386573877,True,0.04079414584193819
8_31_2112428,0.725,0.40824270552401243,True,0.03201399028044405
8_31_2112432,0.432,0.4918341379455636,False,-0.00961237000228321
8_31_2112433,0.333,0.2679526332481769,False,-0.02526445336575822
8_31_2112440,0.94,0.3777403687604026,True,0.08774630262043093
8_31_2112445,0.379,0.49900502674837854,False,-0.01685961210738407
8_31_2112446,0.6,0.7161613913609937,True,0.013593223858568981
8_31_2112460,0.881,0.4420399664782801,True,0.06748632254048847
8_31_2112461,0.375,0.46708484855540156,False,-0.017445517090653784
8_31_2112463,0.967,0.21126013211306685,True,0.10543448931691879
8_31_2112465,0.488,0.3133719341710022,False,-0.0019110772755719374
8_31_2112470,0.801,0.33756088126021006,True,0.04573579101324354
8_31_2112473,0.617,0.30475909191612627,True,0.01650033712306742
8_31_2112484,0.255,0.36331582243059707,False,-0.03736989101823185
8_31_2112494,0.73,0.3881672672885996,True,0.0329095067431725
8_31_2112496,0.889,0.3369923499522876,True,0.0696042095859628
8_31_2112509,0.738,0.3544995971396158,True,0.034859419117803325
8_31_2112512,0.791,0.27863980165574354,True,0.0435913486595193
8_31_2112517,0.77,0.3929186835847689,True,0.03966462848933461
8_31_2112528,0.726,0.39462873533629433,True,0.03232998165035095
8_31_2112550,0.802,0.37170817107644355,True,0.04644520459098922
8_31_2112554,0.923,0.4117666237747054,True,0.07928481538153354
8_31_2112583,0.771,0.4400170126066491,True,0.03980974551617644
8_31_2112604,0.214,0.21678932989861663,False,-0.0447904400561705
8_31_2181906,0.745,0.22858791374337006,True,0.03558151062525827
8_31_2181911,0.968,0.26403976024676057,True,0.10683256615602521
8_31_2190212,0.815,0.3046994939830476,True,0.05118669316039848
8_31_2190215,0.947,0.28234003166422295,True,0.09342387997701274
8_31_2190250,0.073,0.7322193242377053,False,-0.08096343515331705
8_31_2190280,0.55,0.2522693647403677,True,0.006682466103564155
8_31_2190302,0.586,0.3957550350360972,True,0.011618777734853536
8_31_2190384,0.945,0.33075768756416374,True,0.0911818596498617
8_31_2190454,0.756,0.28912510423700705,True,0.03756595006229657
8_31_2190786,0.685,0.16531223187676763,True,0.026539020463090313
8_31_2190822,0.305,0.29873341090928734,False,-0.029507220933948863
8_31_2190860,0.138,0.6282897965083084,False,-0.05938553064091834
8_31_2191269,0.089,0.14901428012719176,False,-0.07477622017145924
8_31_2211464,0.674,0.4063228353961358,True,0.02476190594387584
8_31_2211683,0.517,0.38650966453475116,True,0.002302508144014115
8_31_2280505,0.996,0.19977782390656906,True,0.1654866825480159
8_31_2280638,0.97,0.2359218130788968,True,0.11011922256808826
8_31_2280714,0.957,0.25387341240267164,True,0.09909669337370774
8_31_2280718,0.971,0.3479254852148868,True,0.11261465593697417
8_31_2280733,0.97,0.20224071389193748,True,0.11049768698581774
8_31_2280774,0.961,0.30034094590964583,True,0.10305277288920678
8_31_2280820,0.918,0.2861599418489939,True,0.07797891458397765
8_31_2280832,0.952,0.2134985380935152,True,0.09731735820927923
8_31_2281038,0.739,0.17724451870726265,True,0.03498250004527914
8_31_2290175,0.883,0.2582589416838532,True,0.06761065201401117
8_31_2290195,0.465,0.39657781134814174,False,-0.004444000210514387
8_31_2310879,0.878,0.1993514989662145,True,0.06633484114270882
8_31_2310932,0.706,0.3846136820170354,True,0.0297274475785555
8_31_2420360,0.738,0.251428172884823,True,0.03476564511845792
8_32_2720723,0.007,0.7451898322367313,False,-0.14369682281079887
8_32_2720845,0.056,0.9672646084024311,False,-0.09003184659718366
8_32_2720868,0.434,0.37193585757791137,False,-0.009355266795583406
8_32_2830306,0.166,0.4804682667679539,False,-0.05389708892009648
8_32_2830333,0.936,0.2895350853087754,True,0.08427572985899745
8_32_2830334,0.986,0.39328058238480534,True,0.12756699106999636
8_32_2830342,0.737,0.39472250152262106,True,0.03440735746175361
8_32_2830356,0.677,0.284371469693973,True,0.02501211978439033
8_32_2830362,0.958,0.45157924769222924,True,0.1015936869818913
8_32_2830397,0.81,0.37830693710779145,True,0.048654444366857175
8_32_2830407,0.822,0.3715029217862003,True,0.051836086087139854
8_32_2830412,0.903,0.3311431996417595,True,0.07390821079615639
8_32_2830413,0.697,0.46553107097347846,True,0.028544262467289805
8_32_2830416,0.506,0.33144085489926706,True,0.0007674349537908354
8_32_2830429,0.73,0.5020729887465558,True,0.0327975073134984
8_32_2830438,0.9,0.4582035384254899,True,0.07333106942543066
8_32_2830446,0.947,0.4557110638435266,True,0.09322754572961722
8_32_2830476,0.402,0.2573559072150629,False,-0.01406534901377654
8_32_2830481,0.845,0.2003616076542109,True,0.057785507099570976
8_32_2830482,0.76,0.3835231917186323,True,0.037984137240082316
8_32_2830488,0.812,0.35875983335802997,True,0.05067571419525363
8_32_2830497,0.791,0.4589885941366994,True,0.04304682127635795
8_32_2830506,0.764,0.40765164661460246,True,0.03868378001786421
8_32_2830516,0.825,0.398634280208362,True,0.05247805069465861
8_32_2830536,0.373,0.42321506823436555,False,-0.01829351700157944
8_32_2830537,0.563,0.38504919158330486,True,0.009501332042260668
8_32_2830539,0.81,0.22844888053629367,True,0.049050227563182225
8_32_2830542,0.799,0.42664242996121177,True,0.0453141738544619
8_32_2830546,0.811,0.2397145937077706,True,0.04955779591376652
8_32_2830548,0.547,0.388731836944447,True,0.006240430716808576
8_32_2830561,0.94,0.3654713239670569,True,0.08877120339865952
8_32_2830563,0.448,0.3621921341641887,False,-0.006976960069267069
8_32_2830567,0.94,0.25473798621732,True,0.08644039831152162
8_32_2830568,0.741,0.40897611724523253,True,0.03519614932281678
8_32_2830569,0.249,0.3207048231240183,False,-0.03778121308220994
8_32_2830577,0.705,0.3811032987169131,True,0.029591959426150005
8_32_2830578,0.694,0.44316223271875543,True,0.02784897364297556
8_32_2830579,0.333,0.3404797540998915,False,-0.02542725488828146
8_32_2830587,0.417,0.33042316565211155,False,-0.01163028979020475
8_32_2830590,0.971,0.42023967487250685,True,0.11246847780439961
8_32_2830592,0.872,0.35054245879793217,True,0.0638088523268896
8_32_2830605,0.709,0.4502859333237818,True,0.029862954318210733
8_32_2830610,0.586,0.5201332439263776,True,0.011591177217444293
8_32_2830616,0.919,0.3739449828910953,True,0.07820772769330397
8_32_2830617,0.88,0.3681950317324647,True,0.06688538980849501
8_32_2830619,0.922,0.490950393790574,True,0.07895320571499553
8_32_2830621,0.933,0.45951594569216797,True,0.0822172314787607
8_32_2830622,0.256,0.394430889367333,False,-0.03726850990268882
8_32_2830629,0.745,0.36091438098521295,True,0.03594349585664813
8_32_2830633,0.73,0.3512752276879264,True,0.0328076578912897
8_32_2830638,0.348,0.3903071684244656,False,-0.023384314602033385
8_32_2830646,0.802,0.3515617153668461,True,0.046031824274930355
8_32_2830649,0.875,0.316956724448476,True,0.06520390350862115
8_32_2830650,0.957,0.38472812443177834,True,0.10072359256658214
8_32_2830652,0.485,0.3041752740084057,False,-0.0022921231258421493
8_32_2830656,0.952,0.44140534233456336,True,0.09655884941338289
8_32_2830665,0.547,0.32067205638113894,True,0.006149972218750133
8_32_2830666,0.823,0.42003577202895886,True,0.05202260931005864
8_32_2830667,0.256,0.4142183425525649,False,-0.0372128973407706
8_32_2830673,0.269,0.4517319729665128,False,-0.03411143471930589
8_32_2830682,0.744,0.3593444816188712,True,0.03545310431045412
8_32_2830687,0.187,0.42536956232416445,False,-0.049477621502305835
8_32_2830691,0.898,0.39544427992625897,True,0.07280282711307129
8_32_2830694,0.88,0.40378663933273723,True,0.06697310455649907
8_32_2830707,0.725,0.42817293989760485,True,0.032070683746909356
8_32_2830709,0.191,0.22585697478164954,False,-0.048765036718006805
8_32_2830711,0.983,0.37349096574493645,True,0.12578590712382964
8_32_2830715,0.872,0.32646267014701635,True,0.064003452535073
8_32_2830717,0.934,0.31566535280493496,True,0.08291287606701236
8_32_2830718,0.19,0.20955516145995629,False,-0.04903609532436848
8_32_2830743,0.327,0.427754748434862,False,-0.026460078965312883
8_32_2830746,0.582,0.4532640456716117,True,0.011272060588265576
8_32_2830753,0.481,0.3980516563819026,False,-0.002595689021342551
8_32_2830761,0.737,0.2706994694424385,True,0.03442140816195893
8_32_2830773,0.594,0.4860070731748043,True,0.012749000315146586
8_32_2830801,0.611,0.33459192947114974,True,0.015074247105985372
8_32_2830802,0.617,0.4075467270756212,True,0.01608516173445884
8_32_2830809,0.81,0.36602844105254834,True,0.048577884652288406
8_32_2830813,0.37,0.4694755604254671,False,-0.01890016982731324
8_32_2830816,0.358,0.41231075396978095,False,-0.021229292480591022
8_32_2851101,0.602,0.4945902959478643,True,0.013903542874945107
8_32_2851172,0.45,0.36233867045474044,False,-0.0067024795546124505
8_32_2851239,0.735,0.384041026952155,True,0.03425510263246634
8_32_2851259,0.656,0.36571816801724893,True,0.022761532086902014
8_32_2851268,0.432,0.3895167744550668,False,-0.00971643380868703
8_32_2851274,0.6,0.3874262843597834,True,0.01344205931183906
8_32_2851289,0.957,0.3784988690082558,True,0.10058265210986528
8_32_2851292,0.958,0.5146843544054448,True,0.1015128732042131
8_32_2851306,0.617,0.3422417304980227,True,0.016324765799349494
8_32_2851316,0.948,0.3882858540116226,True,0.09396086249397495
8_32_2851335,0.812,0.4305159251082146,True,0.05093046082199015
8_32_2851340,0.617,0.37097873220237565,True,0.016173940315409863
8_32_2851361,0.78,0.39706987258192417,True,0.04116194949005303
8_32_2851364,0.463,0.36853432084207094,False,-0.00496125006115844
8_32_2851370,0.791,0.2322829657114543,True,0.04308554770008288
8_32_2851372,0.775,0.27812030170983976,True,0.040490469278520624
8_32_2851378,0.548,0.4678666193734029,True,0.006561790319879246
8_32_2851381,0.681,0.33722969231803457,True,0.025821765650717476
8_32_2851393,0.831,0.2042657287993036,True,0.054008925687627274
8_32_2851410,0.725,0.37205681615571373,True,0.03174315485121515
8_32_2851415,0.81,0.4044515438108166,True,0.04874839963021671
8_32_2851422,0.567,0.3904351704289757,True,0.009891275322652993
8_32_2851423,0.718,0.5031593858837584,True,0.031064384424189906
8_32_2851436,0.557,0.5136091208637887,True,0.008368447271040358
8_32_2851443,0.854,0.4060215735424553,True,0.060391015530727676
8_32_2851453,0.052,0.4397911952190755,False,-0.09280689317207469
8_32_2851457,0.169,0.22304593777464027,False,-0.05280894946328596
8_32_2851458,0.94,0.30443964090816117,True,0.08887516388568806
8_32_2851463,0.948,0.2792558633113833,True,0.09493273484734233
8_32_2851472,0.992,0.30294016797532736,True,0.1414807685365428
8_32_2851482,0.609,0.438704710831578,True,0.014687591395910915
8_32_2851485,0.506,0.4264978848811111,True,0.0010068620719076993
8_32_2851488,0.512,0.3168023848203077,True,0.0016314715665607382
8_32_2851499,0.889,0.4673696559151031,True,0.06971311493285781
8_32_2851507,0.282,0.44263913172836,False,-0.03191945351342729
8_32_2851526,0.055,0.4415742131987954,False,-0.09172248897212887
8_32_2851535,0.224,0.36928892301819555,False,-0.042231301359158424
8_32_2851539,0.353,0.38652028806128874,False,-0.02240235476137742
8_32_2851549,0.893,0.5338549787967293,True,0.07061007660198093
8_32_2851559,0.268,0.4112033045306142,False,-0.03444349583134665
8_32_2851571,0.754,0.3698482992639264,True,0.03731632553028741
8_32_2851576,0.617,0.2642512082927401,True,0.016244482019022954
8_32_2851579,0.885,0.2152236275674676,True,0.06790108352441881
8_32_2851589,0.167,0.41399392357840004,False,-0.05330837323322868
8_32_2851592,0.373,0.3909959998046346,False,-0.018535296692470116
8_32_2851611,0.619,0.3030304105186844,True,0.017031265183507505
8_32_2851640,0.535,0.3967272406316914,True,0.0046390715518014325
8_32_2851778,0.939,0.769826608627726,True,0.0858998107700526
8_32_2932007,0.724,0.298286876771192,True,0.03150983591299106
8_32_2940212,0.462,0.30975124864029113,False,-0.004995694709538423
8_32_2940328,0.847,0.3763981548188469,True,0.05835610400241731
8_32_2940349,0.338,0.21926553804394897,False,-0.024255515135634065
8_32_2940470,0.694,0.325445995400939,True,0.02788318069982454
8_32_2940517,0.872,0.3604886965232643,True,0.06411627193268676
8_32_2940627,0.887,0.36461453621115225,True,0.0682393384794786
8_32_2940679,0.302,0.253013514891368,False,-0.03012303848820741
8_32_2940792,0.918,0.42249162737181645,True,0.07815955897273807
8_32_2940818,0.88,0.2232804717838091,True,0.06686713638670316
8_32_2940933,0.936,0.3175207643387759,True,0.08412549693828275
8_32_2940944,0.94,0.5470028160088347,True,0.08704097260459343
8_32_2960783,0.695,0.35367644102353674,True,0.0281502783811427
8_32_2960793,0.76,0.2738657172953266,True,0.03800920965839316
8_32_2961313,0.79,0.3362770421182259,True,0.042841395782677316
8_32_3040703,0.859,0.395018621934135,True,0.060938143730155714
8_32_3040745,0.936,0.35293696309558986,True,0.08453681638570532
8_32_3040905,1.0,0.2728868071085224,True,0.2062912262566342
8_32_3040986,0.999,0.21109811956391497,True,0.1814424347526178
8_32_3050283,0.812,0.21876305921278205,True,0.05086417739084281
8_32_3050306,0.935,0.2950694688893839,True,0.08347659936792029
8_32_3050448,0.619,0.21196051583182116,True,0.016825479275258792
8_32_3070917,0.806,0.24476090103908107,True,0.04704487007598668
8_32_3071010,0.993,0.2252887883319325,True,0.14416952076101486
8_32_3071016,0.513,0.29118646263229886,True,0.0016586636459806625
8_32_3071039,0.948,0.2347808159421484,True,0.09513774088751847
8_32_3080241,0.898,0.4685726640195158,True,0.07275548956922218
8_32_3080256,0.311,0.2320512960058003,False,-0.028558748267523804
8_32_3080260,0.889,0.2569342895042057,True,0.06974560505525329
8_32_3150080,0.811,0.3585456331256737,True,0.05032246864609058
8_32_3180845,0.993,0.2535355857019817,True,0.14630920939496128
9_33_350956,0.278,0.5604114376356979,False,-0.0330415376833495
9_33_380332,0.589,0.444669842377062,True,0.012394126794495142
9_33_380341,0.704,0.40969311354851146,True,0.02940795014181985
9_33_380367,0.9,0.4573520819212977,True,0.073317403457552
9_33_380372,0.324,0.7182053536316131,False,-0.02670045297159218
9_33_380396,0.856,0.45085511804947837,True,0.0606810781452114
9_33_380403,0.578,0.3360396317166683,True,0.010683293413372374
9_33_380414,0.833,0.40707412251374264,True,0.05458225379159354
9_33_380438,0.315,0.41183515951634064,False,-0.027760098185162896
9_33_380454,0.33,0.2852090262666249,False,-0.02583129167743392
9_33_380461,0.497,0.21385067848336853,False,-0.0002847393345384308
9_33_380464,0.729,0.25925662032980457,True,0.03241683847436483
9_33_380467,0.836,0.38703711448261785,True,0.05537271019114043
9_33_380485,0.995,0.39328522445915604,True,0.15422614925909695
9_33_380494,0.939,0.37463430869156594,True,0.0860445893974966
9_33_380503,0.834,0.47596293843445064,True,0.054988009222127765
9_33_380504,0.243,0.43914226447978716,False,-0.03896693244053262
9_33_380507,0.73,0.4205962194236947,True,0.03284637175540639
9_33_380510,0.948,0.4602874187073969,True,0.09387169366858983
9_33_380515,0.968,0.49391413737539547,True,0.10643681334069566
9_33_380518,0.98,0.41284038210149027,True,0.12189310574731094
9_33_380527,0.806,0.3700893558515534,True,0.047338794117667615
9_33_380569,0.979,0.490893715449563,True,0.1191766655076687
9_33_380576,0.202,0.3400722369143698,False,-0.04702299602165039
9_33_380582,0.768,0.45501642496932226,True,0.039013860874299255
9_33_380584,0.617,0.2541515856996238,True,0.016269642096657932
9_33_380586,0.81,0.3987919657590085,True,0.04871996207521356
9_33_380593,0.893,0.38325567543839856,True,0.07045802908381893
9_33_380599,0.282,0.4599050543803569,False,-0.03189140971660587
9_33_380605,0.619,0.26495849170192504,True,0.016647549899177938
9_33_380608,0.797,0.3768372943589707,True,0.045232469215723436
9_33_380609,0.672,0.4037670898679925,True,0.024356223388472542
9_33_380611,0.572,0.4074784005034797,True,0.010232481931352622
9_33_380619,0.817,0.4156614888218758,True,0.05125356289975036
9_33_380621,0.94,0.45881527655959137,True,0.08650556658749287
9_33_380623,0.971,0.3909208845794506,True,0.11250589973534664
9_33_380642,0.864,0.4737523801714907,True,0.061901298590488096
9_33_380645,0.953,0.20793904598342663,True,0.09776690963086965
9_33_380646,0.94,0.496141688361378,True,0.08634002236677696
9_33_380657,0.445,0.3535026173125293,False,-0.007909718286082557
9_33_380663,0.853,0.3844778792881978,True,0.05995286220787632
9_33_380665,0.899,0.4125090221218308,True,0.07302378015139221
9_33_380667,0.679,0.36696579894383446,True,0.0254556469000754
9_33_380668,0.463,0.42343107777470235,False,-0.004868143679333636
9_33_380679,0.438,0.2807739367873951,False,-0.008960786938817522
9_33_380685,0.848,0.3868461857480348,True,0.059275733681038445
9_33_380691,0.066,0.44222448771211614,False,-0.08483742925549032
9_33_380693,0.656,0.5148253955241602,True,0.022784890913122968
9_33_380694,0.741,0.3521070775232779,True,0.0352235039515123
9_33_380697,0.919,0.4720238290619477,True,0.07820711290109861
9_33_380704,0.373,0.5382554771292061,False,-0.017696258051618452
9_33_380706,0.357,0.37006817452756063,False,-0.021709815323974313
9_33_380707,0.791,0.3006095070331548,True,0.0434028464309586
9_33_380724,0.934,0.4048247513698129,True,0.08327573719238612
9_33_380727,0.678,0.395852358220327,True,0.02527096911000637
9_33_380740,0.395,0.22120369858844072,False,-0.014825320508518258
9_33_380763,0.087,0.41273117821948613,False,-0.07567197196716635
9_33_380773,0.786,0.41339890324732975,True,0.04206933312308225
9_33_380774,0.117,0.44249401153022455,False,-0.06510457801377778
9_33_380784,0.605,0.4593825420625593,True,0.014337108155130451
9_33_380793,0.79,0.4040600857623751,True,0.04265297000181212
9_33_380831,0.457,0.6056195232942582,False,-0.005578512524434753
9_33_380843,0.353,0.2854917037721624,False,-0.022260032128590623
9_33_380847,0.212,0.25099670372686606,False,-0.045368676654276685
9_33_380851,0.322,0.4481268338858811,False,-0.02702904547671303
9_33_381099,0.797,0.3955576698036422,True,0.04484999642424914
9_33_392045,0.111,0.7569998080938354,False,-0.0687072569043441
9_33_401088,0.645,0.36289372426183386,True,0.019775781369628098
9_33_401096,0.439,0.3876012983869779,False,-0.0085074442008648
9_33_401097,0.779,0.213844123826704,True,0.04104021911683342
9_33_401106,0.842,0.47359404196585,True,0.05708656956724911
9_33_401123,0.579,0.717102281185729,True,0.010882178931313158
9_33_401128,0.636,0.3279448261686222,True,0.018839441218346686
9_33_401142,0.802,0.34961586090751695,True,0.0465255171760377
9_33_401146,0.958,0.27404340052251597,True,0.10136736328585172
9_33_401151,0.598,0.33952095168593416,True,0.01315183607033521
9_33_401163,0.811,0.3569198633234321,True,0.04942349246977118
9_33_401170,0.881,0.4247655053482828,True,0.06727488850936636
9_33_401184,0.8,0.27661200686224263,True,0.04568209267725154
9_33_401188,0.689,0.41464328423540625,True,0.027173382604232743
9_33_401197,0.649,0.3465525075798136,True,0.020973368903533074
9_33_401201,0.702,0.3370155049384252,True,0.029066086173003103
9_33_401214,0.659,0.4568781507997672,True,0.023058811993074246
9_33_401220,0.623,0.2921488102403104,True,0.017365603482757508
9_33_401233,0.746,0.3954483772674166,True,0.03599298994796529
9_33_401239,0.696,0.3452410658996289,True,0.02822587813100763
9_33_401241,0.551,0.41001497760416106,True,0.00698244262354053
9_33_401243,0.124,0.6077787741837012,False,-0.06250271211553327
9_33_401249,0.066,0.19341811661370203,False,-0.08347699967568945
9_33_401267,0.559,0.39712680388427235,True,0.008693291041060869
9_33_401272,0.681,0.30489794378413715,True,0.026014985177570504
9_33_401276,0.926,0.3262212462021575,True,0.08026307595201798
9_33_401279,0.772,0.25545065600089273,True,0.040104872082121656
9_33_401292,0.804,0.5971827676788178,True,0.04682705786045527
9_33_401293,0.604,0.30304952981268635,True,0.014249225665230458
9_33_401295,0.531,0.424167299755175,True,0.0041839427577153865
9_33_401312,0.78,0.24565309556092055,True,0.04110803818387032
9_33_401315,0.639,0.5053536889022671,True,0.01907530952198877
9_33_401330,0.73,0.32144814329002286,True,0.03260779616900855
9_33_401338,0.375,0.33963275591541003,False,-0.017481603959999426
9_33_401345,0.27,0.3509986274395579,False,-0.033739962507203014
9_33_401377,0.97,0.5043740256904351,True,0.11039511325551166
9_33_401379,0.681,0.19275059086096216,True,0.025726757849832582
9_33_401966,0.395,0.5652055483518043,False,-0.014918734097976172
9_33_460931,0.56,0.27054094185922395,True,0.009116066939369727
9_33_480948,0.03,0.2333459482926609,False,-0.11741650048464103
9_33_481126,0.276,0.3853961347558249,False,-0.033256997534746535
9_33_481404,0.381,0.39561145090653216,False,-0.016527382028392434
9_33_481909,0.827,0.4725542156751569,True,0.05349606062525991
9_33_482077,0.843,0.25857853932887587,True,0.05757768765167903
9_33_482088,0.717,0.5534422727902928,True,0.031003201808346592
9_33_490339,0.87,0.3139859384702109,True,0.06325340195954632
9_33_490393,0.368,0.2541524023908439,False,-0.019207936940128567
9_33_490644,0.838,0.27255972551109137,True,0.056057935901623
9_33_490673,0.987,0.2711708691716906,True,0.1328053843109983
9_33_490721,0.147,0.24600154509484853,False,-0.05763932503532998
9_33_490896,0.504,0.22925548618315789,True,0.0006342911286864039
9_33_500902,0.115,0.6352270519328774,False,-0.06628470394271968
9_33_511763,0.178,0.4771428631637821,False,-0.050936705397003124
9_33_520705,0.255,0.7231024149257729,False,-0.037361483395347284
9_33_550476,0.03,0.8308377711657703,False,-0.11661809536227086
9_33_581060,0.057,0.1752012259845137,False,-0.08944975445851977
9_33_581086,0.588,0.7409043417779663,True,0.0121330953497093
9_33_590786,0.956,0.3100757084914414,True,0.09854128776827131
9_33_590894,0.411,0.22321011115245012,False,-0.01335443405659853
9_33_591028,0.968,0.16553116954484803,True,0.10873030697635222
9_33_591030,0.316,0.3152939720111791,False,-0.02762154401275474
9_33_591203,0.685,0.20906521385915702,True,0.026487479010683712
9_33_591250,0.059,0.1630350594830718,False,-0.08791243663656978
9_33_591320,0.756,0.47984558792572124,True,0.03743546467456427
9_33_591322,0.349,0.17893992220713642,False,-0.02312378983656771
9_33_591374,0.351,0.24705716486738327,False,-0.02267011514651318
9_33_591494,0.987,0.2948190200624799,True,0.1335379227976745
9_33_591581,0.875,0.26576045061159165,True,0.06525248919409932
9_33_591678,0.058,0.2077697368499352,False,-0.08850899919610988
9_33_591718,0.77,0.21649676994866565,True,0.03968479680172676
9_33_591724,0.948,0.26144718723018767,True,0.0938216751469545
9_33_591735,0.145,0.301957981506898,False,-0.058298192176941876
9_33_600308,0.026,0.15482556719420942,False,-0.12286191804407087
9_33_600312,0.716,0.22138389310371132,True,0.030695040094164128
9_33_600324,0.224,0.15772786604120795,False,-0.0420305001511696
9_33_600336,0.806,0.19797319962106272,True,0.04737512065049587
9_33_600484,0.994,0.203005897738894,True,0.150110134178709
9_33_600830,0.23,0.3648909229964754,False,-0.041389947967660934
9_33_610449,0.123,0.23350129515920257,False,-0.06261189136963274
